"conference_id","conference_name","conference_abbreviation","cy_id","cy_name","cy_abbreviation","cy_year","cy_location","cy_from","cy_to","cy_web","cy_state"
"1130","Silicon Errors in Logic - System Effects","SELSE","5127","Silicon Errors in Logic - System Effects","SELSE","2009","Stanford, USA, CA","2009-03-24 00:00:00","2009-03-25 00:00:00","http://www.selse.org","archived"
"1131","IEEE International Conference on Computational Technologies in Electrical and Electronics Engineerin","SIBIRCON","5128","IEEE International Conference on Computational Technologies in Electrical and Electronics Engineerin","SIBIRCON","2010","Irkutsk, Russia","2010-07-11 00:00:00","2010-07-15 00:00:00","http://sibircon2010.sibsutis.ru","archived"
"1132","IEEE Symposium on Industrial Embedded Systems","SIES","5129","IEEE Symposium on Industrial Embedded Systems","SIES","2008","Montpellier, FR","2008-07-11 00:00:00","2008-07-13 00:00:00","http://www.lirmm.fr/SIES2008/","archived"
"1132","IEEE Symposium on Industrial Embedded Systems","SIES","5130","IEEE Symposium on Industrial Embedded Systems","SIES","2011","Väster&#229;s, Sweden","2011-06-15 00:00:00","2011-06-17 00:00:00","http://www.mrtc.mdh.se/sies2011/","archived"
"1132","IEEE Symposium on Industrial Embedded Systems","SIES","5131","IEEE Symposium on Industrial Embedded Systems","SIES","2013","Porto, Portugal","2013-06-19 00:00:00","2013-06-21 00:00:00","http://www.cister.isep.ipp.pt/sies2013/","archived"
"1132","IEEE Symposium on Industrial Embedded Systems","SIES","5132","IEEE Symposium on Industrial Embedded Systems","SIES","2009","Lausanne, Switzerland","2009-07-08 00:00:00","2009-07-10 00:00:00","http://sies2009.epfl.ch/","archived"
"1132","IEEE Symposium on Industrial Embedded Systems","SIES","5133","IEEE Symposium on Industrial Embedded Systems","SIES","2014","Pisa, Italy ","2014-06-18 00:00:00","2014-06-20 00:00:00","http://retis.sssup.it/sies2014/","archived"
"1132","IEEE Symposium on Industrial Embedded Systems","SIES","5134","IEEE Symposium on Industrial Embedded Systems","SIES","2010","Trento, Italy","2010-07-07 00:00:00","2010-07-09 00:00:00","http://events.unitn.it/en/sies2010","archived"
"1133","Systems Informatics: Modelling and Simulation","SIMS","5135","Systems Informatics: Modelling and Simulation","SIMS","2014","Sheffield, UK","2014-04-29 00:00:00","2014-05-01 00:00:00","http://sims2014.info/","archived"
"1134","IEEE Workshop on Signal Processing Systems","SIPS","5136","IEEE Workshop on Signal Processing Systems","SIPS","2010","Beirut, Lebanon","2010-10-04 00:00:00","2010-10-07 00:00:00","http://www.sips2011.org/","archived"
"1134","IEEE Workshop on Signal Processing Systems","SIPS","5137","IEEE Workshop on Signal Processing Systems","SIPS","2012","Québec, Canada","2012-10-17 00:00:00","2012-10-19 00:00:00","http://www.sips2012.org/","archived"
"1134","IEEE Workshop on Signal Processing Systems","SIPS","5138","IEEE Workshop on Signal Processing Systems","SIPS","2008","Washington, D.C., USA","2008-10-08 00:00:00","2008-10-10 00:00:00","http://www.sips08.org/","archived"
"1134","IEEE Workshop on Signal Processing Systems","SIPS","5139","IEEE Workshop on Signal Processing Systems","SIPS","2013","Taipei, Taiwan","2013-10-16 00:00:00","2013-10-18 00:00:00","http://www.sips2013.org/","archived"
"1134","IEEE Workshop on Signal Processing Systems","SIPS","5140","IEEE Workshop on Signal Processing Systems","SIPS","2009","Tampere, Finland","2009-10-07 00:00:00","2009-10-09 00:00:00","http://www.sips09.org/","archived"
"1134","IEEE Workshop on Signal Processing Systems","SIPS","5141","IEEE Workshop on Signal Processing Systems","SIPS","2011","Beirut, Lebanon","2011-10-04 00:00:00","2011-10-07 00:00:00","http://www.sips2011.org/","archived"
"1134","IEEE Workshop on Signal Processing Systems","SIPS","5142","IEEE Workshop on Signal Processing Systems","SIPS","2014","Belfast, UK","2014-10-16 00:00:00","2014-10-18 00:00:00","http://www.sips2014.org/","archived"
"1135","International Conference on Synthesis, Modeling, Analysis and Simulation Methods and Applications to","SMACD","5143","International Conference on Synthesis, Modeling, Analysis and Simulation Methods and Applications to","SMACD","2012","Seville, Spain","2012-09-19 00:00:00","2012-09-21 00:00:00","http://www.smacd2012.org ","archived"
"1136","International Symposium on System-on-Chip","SoC","5144","International Symposium on System-on-Chip","SoC","2010","Tampere, Finland","2010-09-29 00:00:00","2010-09-30 00:00:00","http://soc.cs.tut.fi/","archived"
"1136","International Symposium on System-on-Chip","SoC","5145","International Symposium on System-on-Chip","SoC","2014","Tampere, Finland","2014-10-28 00:00:00","2014-10-29 00:00:00","http://soc.cs.tut.fi","archived"
"1136","International Symposium on System-on-Chip","SoC","5146","International Symposium on System-on-Chip","SoC","2012","Tampere, Finland","2012-10-11 00:00:00","2012-10-12 00:00:00","http://soc.cs.tut.fi/","archived"
"1136","International Symposium on System-on-Chip","SoC","5147","International Symposium on System-on-Chip","SoC","2008","Tampere, Finland","2008-11-04 00:00:00","2008-11-06 00:00:00","http://soc.cs.tut.fi/2008/","archived"
"1136","International Symposium on System-on-Chip","SoC","5148","International Symposium on System-on-Chip","SoC","2013","Tampere, Finland","2013-10-23 00:00:00","2013-10-24 00:00:00","http://soc.cs.tut.fi/","archived"
"1136","International Symposium on System-on-Chip","SoC","5149","International Symposium on System-on-Chip","SoC","2011","Tampere, Finland","2011-10-31 00:00:00","2011-11-02 00:00:00","http://soc.cs.tut.fi/","archived"
"1137","IEEE SoC Conference","SOCC","5150","IEEE SoC Conference","SOCC","2010","Las Vegas, USA","2010-09-27 00:00:00","2010-09-29 00:00:00","http://www.ieee-socc.org/","archived"
"1137","IEEE SoC Conference","SOCC","5151","IEEE International SoC Conference","SOCC","2015","Beijing, China","2015-09-08 00:00:00","2015-09-11 00:00:00","http://www.ieee-socc.org/","alive"
"1137","IEEE SoC Conference","SOCC","5152","IEEE International SoC Conference","SOCC","2013","Erlangen, Germany","2013-09-04 00:00:00","2013-09-06 00:00:00","http://www.ieee-socc.org/","archived"
"1137","IEEE SoC Conference","SOCC","5153","IEEE SoC Conference","SOCC","2008","Newport Beach, USA","2008-09-17 00:00:00","2008-09-20 00:00:00","http://www.ieee-socc.org/","archived"
"1137","IEEE SoC Conference","SOCC","5154","IEEE International SoC Conference","SOCC","2011","Taipei, Taiwan","2011-09-26 00:00:00","2011-09-28 00:00:00","http://www.ieee-socc.org/","archived"
"1137","IEEE SoC Conference","SOCC","5155","IEEE SoC Conference","SOCC","2009","Belfast, Northern Ireland","2009-09-08 00:00:00","2009-09-11 00:00:00","http://www.ieee-socc.org/","archived"
"1137","IEEE SoC Conference","SOCC","5156","IEEE International SoC Conference","SOCC","2012","Niagara Falls, NY, USA","2012-09-12 00:00:00","2012-09-14 00:00:00","http://www.ieee-socc.org/","archived"
"1137","IEEE SoC Conference","SOCC","5157","IEEE International SoC Conference","SOCC","2014","Las Vegas, Nevada, USA","2014-09-03 00:00:00","2014-09-05 00:00:00","http://www.ieee-socc.org/","archived"
"1138","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","5164","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","2014","Paderborn, Germany","2014-09-28 00:00:00","2014-10-16 00:00:00","http://sss2014.cs.upb.de/","archived"
"1138","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","5165","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","2012","Toronto, Canada","2012-10-01 00:00:00","2012-10-04 00:00:00","http://www.cs.uwaterloo.ca/conferences/sss2012/","archived"
"1138","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","5166","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","2010","New York City, USA","2010-09-20 00:00:00","2010-09-22 00:00:00","http://www.cs.bgu.ac.il/~dolev/SSS10/","archived"
"1138","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","5167","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","2013","Osaka, Japan","2013-11-13 00:00:00","2013-11-16 00:00:00","http://www-masu.ist.osaka-u.ac.jp/sss2013/","archived"
"1138","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","5168","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","2011","Grenoble, France","2011-10-10 00:00:00","2011-10-12 00:00:00","http://www.jaist.ac.jp/sss2011/","archived"
"1138","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","5169","International Symposium on Stabilization, Safety, and Security of Distributed Systems","SSS","2009","Lyon, France","2009-11-03 00:00:00","2009-11-06 00:00:00","http://graal.ens-lyon.fr/SSS09/","archived"
"1139","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","5170","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","2010","Timisoara, Romania","2010-09-23 00:00:00","2010-09-26 00:00:00","http://synasc10.info.uvt.ro/","archived"
"1139","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","5171","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","2013","Timisoara, Romania","2013-09-23 00:00:00","2013-09-26 00:00:00","http://synasc13.info.uvt.ro/","archived"
"1139","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","5172","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","2011","Timisoara, Romania","2011-09-26 00:00:00","2011-09-29 00:00:00","http://synasc11.info.uvt.ro/","archived"
"1139","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","5173","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","2009","Timisoara, Romania","2009-09-26 00:00:00","2009-09-29 00:00:00","http://synasc09.info.uvt.ro/","archived"
"1139","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","5174","International Symposium on Symbolic and Numeric Algorithms for Scientific Computing ","SYNASC","2014","Timisoara, Romania","2014-09-22 00:00:00","2014-09-25 00:00:00","http://synasc.ro/2014/","archived"
"1140","Conference on Control and Fault-Tolerant Systems","SysTol","5175","Conference on Control and Fault-Tolerant Systems","SysTol","2013","Nice, France","2011-10-09 00:00:00","2011-10-11 00:00:00","http://www.systol13.org/","archived"
"1141","ACM International Workshop on Timing Issues in the Specification and Synthesis of Digital Systems","TAU","5176","ACM International Workshop on Timing Issues in the Specification and Synthesis of Digital Systems","TAU","2013","Stateline, Nevada, USA","2013-03-27 00:00:00","2013-03-29 00:00:00","http://www.tauworkshop.com","archived"
"1141","ACM International Workshop on Timing Issues in the Specification and Synthesis of Digital Systems","TAU","5177","ACM International Workshop on Timing Issues in the Specification and Synthesis of Digital Systems","TAU","2012","Santa  Barbara, USA, CA","2013-03-27 00:00:00","2013-03-29 00:00:00","http://www.tauworkshop.com","archived"
"1141","ACM International Workshop on Timing Issues in the Specification and Synthesis of Digital Systems","TAU","5178","ACM International Workshop on Timing Issues in the Specification and Synthesis of Digital Systems","TAU","2014","Santa Cruz, California, USA","2014-03-06 00:00:00","2014-03-07 00:00:00","http://www.tauworkshop.com","archived"
"1142","TRUDEVICE Workshop on Test and Fault Tolerance for Secure Devices","TFTSD","5179","TRUDEVICE Workshop on Test and Fault Tolerance for Secure Devices","TFTSD","2014","Paderborn, Germany","2014-05-26 00:00:00","2014-05-30 00:00:00","http://","archived"
"1143","Workshop on Trustworthy Manufacturing and Utilization of Secure Devices","TRUDEVICE","5180","Workshop on Trustworthy Manufacturing and Utilization of Secure Devices","TRUDEVICE","2015","Grenoble, France","2015-03-13 00:00:00","2015-03-13 00:00:00","http://www.trudevice.com","archived"
"1143","Workshop on Trustworthy Manufacturing and Utilization of Secure Devices","TRUDEVICE","5181","Workshop on Trustworthy Manufacturing and Utilization of Secure Devices","TRUDEVICE","2013","Avignon, France","2013-05-30 00:00:00","2013-05-31 00:00:00","http://trudevice.com/Workshop/","archived"
"1144","International Conference on Mathematical/Analytical Modelling and Computer Simulation","UKSim","5182","International Conference on Mathematical/Analytical Modelling and Computer Simulation","UKSim","2015","Cambridge, UK","2015-03-25 00:00:00","2015-03-27 00:00:00","http://uksim2015.info","archived"
"1144","International Conference on Mathematical/Analytical Modelling and Computer Simulation","UKSim","5183","International Conference on Mathematical/Analytical Modelling and Computer Simulation","UKSim","2013","Cambridge, UK","2013-04-10 00:00:00","2013-04-12 00:00:00","http://uksim2013.info","archived"
"1144","International Conference on Mathematical/Analytical Modelling and Computer Simulation","UKSim","5184","International Conference on Mathematical/Analytical Modelling and Computer Simulation","UKSim","2014","Cambridge, UK","2014-03-26 00:00:00","2014-03-28 00:00:00","http://uksim2014.info/","archived"
"1145","9th Workshop on Dependability and Fault Tolerance ","VERFE","5185","9th Workshop on Dependability and Fault Tolerance ","VERFE","2014","Lübeck, Germany","2014-02-25 00:00:00","2014-02-28 00:00:00","http://www.arcs2014.iti.uni-luebeck.de/download/CfP_VERFE.pdf","archived"
"1146","Symposium on VLSI Circuits","VLSI","5186","Symposium on VLSI Circuits","VLSI","2010","Honolulu, Hawaii","2010-06-15 00:00:00","2010-06-18 00:00:00","http://www.vlsisymposium.org/index.html","archived"
"1146","Symposium on VLSI Circuits","VLSI","5187","Symposium on VLSI Circuits","VLSI","2008","Honolulu, Hawaii","2008-06-18 00:00:00","2008-06-20 00:00:00","http://www.vlsisymposium.org/index.html","archived"
"1146","Symposium on VLSI Circuits","VLSI","5188","Symposium on VLSI Circuits","VLSI","2012","Honolulu, Hawaii","2012-06-12 00:00:00","2012-06-15 00:00:00","http://www.vlsisymposium.org/index.html","archived"
"1146","Symposium on VLSI Circuits","VLSI","5189","Symposium on VLSI Circuits","VLSI","2009","Kyoto, Japan","2009-06-16 00:00:00","2009-06-18 00:00:00","http://www.vlsisymposium.org/index.html","archived"
"1146","Symposium on VLSI Circuits","VLSI","5190","Symposium on VLSI Circuits","VLSI","2013","Honolulu, Hawaii","2013-06-11 00:00:00","2013-06-14 00:00:00","http://www.vlsisymposium.org/index.html","archived"
"1146","Symposium on VLSI Circuits","VLSI","5191","Symposium on VLSI Circuits","VLSI","2014","Honolulu, Hawaii","2014-06-09 00:00:00","2014-06-13 00:00:00","http://www.vlsisymposium.org/index.html","archived"
"1147","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","5192","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","2010","Hsinchu, Taiwan","2010-04-26 00:00:00","2010-04-29 00:00:00","http://vlsidat.itri.org.tw/2010/General/","archived"
"1147","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","5193","International Symposium on VLSI Design, Automation and test","VLSI-DAT","2008","Hsinchu, TW","2008-04-23 00:00:00","2008-04-25 00:00:00","http://vlsidat.itri.org.tw/2008/General/","archived"
"1147","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","5194","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","2011","Hsinchu, Taiwan","2011-04-25 00:00:00","2011-04-27 00:00:00","http://vlsidat.itri.org.tw/2011/General/","archived"
"1147","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","5195","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","2009","Hsinchu, Taiwan","2009-04-27 00:00:00","2009-04-30 00:00:00","http://vlsidat.itri.org.tw/2009/General/","archived"
"1147","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","5196","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","2013","Hsinchu, Taiwan","2013-04-22 00:00:00","2013-04-24 00:00:00","http://vlsidat.itri.org.tw/2013/General/","archived"
"1147","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","5197","International Symposium on VLSI Design, Automation & Test","VLSI-DAT","2014","Hsinchu, Taiwan","2014-04-28 00:00:00","2014-04-30 00:00:00","http://vlsidat.itri.org.tw/2014/General/","archived"
"1148","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","5198","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","2010","Madrid, Spain","2010-09-27 00:00:00","2010-09-29 00:00:00","http://www.vlsi-soc.com/","archived"
"1148","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","5199","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","2012","Santa Cruz, USA","2012-10-07 00:00:00","2012-10-10 00:00:00","http://www.vlsi-soc.com/","archived"
"1148","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","5200","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","2008","Rhoros, Greece","2008-10-13 00:00:00","2008-10-15 00:00:00","http://vlsi.ee.duth.gr/vlsisoc-2008/","archived"
"1148","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","5201","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","2013","Istanbul, Turkey","2013-10-07 00:00:00","2013-10-09 00:00:00","http://www.vlsi-soc.com","archived"
"1148","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","5202","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","2011","Hong Kong, China","2011-10-03 00:00:00","2011-10-05 00:00:00","http://www.vlsi-soc.com/","archived"
"1148","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","5203","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","2009","Florianopolis, Brazil","2009-10-12 00:00:00","2009-10-14 00:00:00","http://inf.ufrgs.br/vlsisoc/","archived"
"1148","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","5204","IFIP/IEEE International Conference on Very Large Scale Integration","VLSI-SoC","2014","Playa del Carmen, Mexico","2014-10-06 00:00:00","2014-10-08 00:00:00","http://www.vlsi-soc.com","archived"
"1149","Workshop on Embedded Systems Security","WESS","5216","Workshop on Embedded Systems Security","WESS","2009","Grenoble, France","2009-10-15 00:00:00","2009-10-15 00:00:00","http://www.wess-workshop.org/","archived"
"1149","Workshop on Embedded Systems Security","WESS","5217","Workshop on Embedded Systems Security","WESS","2014","New Delhi, India","2014-10-17 00:00:00","2014-10-17 00:00:00","http://www.wess-workshop.org/","archived"
"1149","Workshop on Embedded Systems Security","WESS","5218","Workshop on Embedded Systems Security","WESS","2012","Tampere, Finland","2012-10-12 00:00:00","2012-10-12 00:00:00","http://www.wess-workshop.org/","archived"
"1149","Workshop on Embedded Systems Security","WESS","5219","Workshop on Embedded Systems Security","WESS","2010","Scottsdale, AZ, USA","2010-10-24 00:00:00","2010-10-24 00:00:00","http://www.wess-workshop.org/","archived"
"1149","Workshop on Embedded Systems Security","WESS","5220","Workshop on Embedded Systems Security","WESS","2013","Montreal, Canada","2013-10-03 00:00:00","2013-10-03 00:00:00","http://www.wess-workshop.org/","archived"
"1149","Workshop on Embedded Systems Security","WESS","5221","Workshop on Embedded Systems Security","WESS","2011","Taipei, Taiwan","2011-10-13 00:00:00","2011-10-13 00:00:00","http://www.wess-workshop.org/","archived"
"1150","Workshop","Workshop","5222","Workshop","Workshop","2011","Praha, ČR","-0001-11-30 00:00:00","-0001-11-30 00:00:00","https://sgs.cvut.cz/","alive"
"1151","HiPEAC Workshop on Reconfigurable Computing","WRC","5223","HiPEAC Workshop on Reconfigurable Computing","WRC","2010","Pisa, Italy","2010-01-23 00:00:00","2010-01-23 00:00:00","http://ce.et.tudelft.nl/HiPEACRC_WS/HiPEACRC_WS_2010/","archived"
"1151","HiPEAC Workshop on Reconfigurable Computing","WRC","5224","HiPEAC Workshop on Reconfigurable Computing","WRC","2013","Berlin, Germany","2013-01-21 00:00:00","2013-01-23 00:00:00","http://www.cad.polito.it/research/!_EVENTS/WRC_2013","archived"
"1151","HiPEAC Workshop on Reconfigurable Computing","WRC","5225","HiPEAC Workshop on Reconfigurable Computing","WRC","2011","Heraklion, Crete","2011-01-23 00:00:00","2011-01-23 00:00:00","http://hipeac.ac.upc.edu/WRC/HiPEACRC_WS_2011/","archived"
"1151","HiPEAC Workshop on Reconfigurable Computing","WRC","5226","HiPEAC Workshop on Reconfigurable Computing","WRC","2012","Paris, France","2012-01-23 00:00:00","2012-01-24 00:00:00","http://www.cad.polito.it/~sterpone/WRC_2012/WRC_2012_-_Home_Page.html","archived"
"1151","HiPEAC Workshop on Reconfigurable Computing","WRC","5227","HiPEAC Workshop on Reconfigurable Computing","WRC","2014","Wien, Austria","2014-01-21 00:00:00","2014-01-21 00:00:00","http://www.cad.polito.it/research/!_EVENTS/WRC_2014/WRC_2014_-_Home_Page.html","archived"
